# mesh name: boxMesh_1
# primitive scorer name: eD
# iX, iY, iZ, value [Gy]
0,287,0,5.65580376162056e-08
0,288,0,6.045692046093454e-08
0,289,0,6.204010002748991e-08
0,290,0,6.117427765105738e-08
0,291,0,6.596173209473322e-08
0,292,0,6.130428069906413e-08
0,293,0,5.8236624263183e-08
0,294,0,5.923781840476501e-08
0,295,0,6.029187483175352e-08
0,296,0,6.303404412993427e-08
0,297,0,6.332781029469128e-08
0,298,0,6.71072994494901e-08
0,299,0,6.475772981926555e-08
0,300,0,6.74243956011578e-08
0,301,0,6.402492630097466e-08
0,302,0,6.687752120019926e-08
0,303,0,6.85339636275426e-08
0,304,0,6.071712368901712e-08
0,305,0,6.700218084210548e-08
0,306,0,6.988019148829346e-08
0,307,0,6.776348901648788e-08
0,308,0,6.947566200595243e-08
0,309,0,6.943592771692468e-08
0,310,0,7.182025589776756e-08
0,311,0,7.72240280451305e-08
0,312,0,7.514148437096816e-08
0,313,0,7.144658623872116e-08
0,314,0,6.724430790148253e-08
0,315,0,6.913756001478495e-08
0,316,0,7.220565376161465e-08
0,317,0,7.496209530203626e-08
0,318,0,7.577036711069071e-08
0,319,0,7.618920598584269e-08
0,320,0,7.72553533875075e-08
0,321,0,7.290717582852371e-08
0,322,0,7.697121825867578e-08
0,323,0,7.474869694700596e-08
0,324,0,7.65756950410854e-08
0,325,0,7.537747520765364e-08
0,326,0,7.373925115302514e-08
0,327,0,7.416046387986327e-08
0,328,0,7.516901474816947e-08
0,329,0,7.871419860318124e-08
0,330,0,7.855105594343542e-08
0,331,0,7.761103703947136e-08
0,332,0,7.938213858999364e-08
0,333,0,7.606272133874815e-08
0,334,0,7.599220608005261e-08
0,335,0,7.996966856407855e-08
0,336,0,8.283243885540981e-08
0,337,0,7.828179796290773e-08
0,338,0,8.050037692588719e-08
0,339,0,7.929867505142356e-08
0,340,0,7.66320134825058e-08
0,341,0,8.24071295451465e-08
0,342,0,8.585007195203268e-08
0,343,0,7.971580882519275e-08
0,344,0,7.531554386958991e-08
0,345,0,8.726886556479197e-08
0,346,0,8.533584568191417e-08
0,347,0,8.586291662833176e-08
0,348,0,8.423022861235502e-08
0,349,0,8.875425292038934e-08
0,350,0,8.797561572721021e-08
0,351,0,8.602993809942499e-08
0,352,0,8.363934332394256e-08
0,353,0,8.498322796614595e-08
0,354,0,8.775397544527333e-08
0,355,0,9.003502119139316e-08
0,356,0,8.824478199988411e-08
0,357,0,8.749203567807705e-08
0,358,0,9.192343686940449e-08
0,359,0,9.415018527548757e-08
0,360,0,9.754702513289319e-08
0,361,0,9.245975865116372e-08
0,362,0,9.503448466919056e-08
0,363,0,9.917385730711459e-08
0,364,0,9.168505279393382e-08
0,365,0,9.070233551832421e-08
0,366,0,9.356665623810942e-08
0,367,0,9.409050767025117e-08
0,368,0,8.976145462167365e-08
0,369,0,9.50038354593134e-08
0,370,0,9.823337824911787e-08
0,371,0,1.014560451741897e-07
0,372,0,9.996689907996574e-08
0,373,0,9.751193041759889e-08
0,374,0,9.833419520077253e-08
0,375,0,9.940451997830313e-08
0,376,0,9.5833262950036e-08
0,377,0,1.00803640408808e-07
0,378,0,1.029414984442661e-07
0,379,0,1.052708666414164e-07
0,380,0,1.064644714728459e-07
0,381,0,1.073846156094093e-07
0,382,0,1.021383774632977e-07
0,383,0,1.163583737568468e-07
0,384,0,1.108764098667523e-07
0,385,0,1.03219156441701e-07
0,386,0,1.060227338173772e-07
0,387,0,1.066616347100628e-07
0,388,0,1.073516079083282e-07
0,389,0,1.136131628999274e-07
0,390,0,1.056721611980767e-07
0,391,0,1.140304940216738e-07
0,392,0,1.059861504669668e-07
0,393,0,1.116179679393948e-07
0,394,0,1.093296510501231e-07
0,395,0,1.100881394208124e-07
0,396,0,1.073981656936779e-07
0,397,0,1.080470144788319e-07
0,398,0,1.047012712773376e-07
0,399,0,1.084837823949973e-07
0,400,0,1.107851153086117e-07
0,401,0,1.136923104377101e-07
0,402,0,1.185346843881592e-07
0,403,0,1.110899950271903e-07
0,404,0,1.161343458882094e-07
0,405,0,1.161725435458906e-07
0,406,0,1.208879835492336e-07
0,407,0,1.208123425283682e-07
0,408,0,1.227814516298447e-07
0,409,0,1.180390909748287e-07
0,410,0,1.222606818033069e-07
0,411,0,1.294901962774171e-07
0,412,0,1.249142373261174e-07
0,413,0,1.244263359185439e-07
0,414,0,1.255780740782998e-07
0,415,0,1.304214455670657e-07
0,416,0,1.261091670721679e-07
0,417,0,1.316021218020973e-07
0,418,0,1.271982987863615e-07
0,419,0,1.277330724948499e-07
0,420,0,1.301049577091567e-07
0,421,0,1.295749096229567e-07
0,422,0,1.260572563016846e-07
0,423,0,1.340688062475573e-07
0,424,0,1.370678587984053e-07
0,425,0,1.355303459574369e-07
0,426,0,1.358412978402235e-07
0,427,0,1.35209128018955e-07
0,428,0,1.352473669214495e-07
0,429,0,1.409559425952451e-07
0,430,0,1.401585270968929e-07
0,431,0,1.479339380159101e-07
0,432,0,1.408636103991365e-07
0,433,0,1.372407154107967e-07
0,434,0,1.378606525334566e-07
0,435,0,1.432361746240388e-07
0,436,0,1.447032623419629e-07
0,437,0,1.459758597961433e-07
0,438,0,1.446018499863955e-07
0,439,0,1.433868621227386e-07
0,440,0,1.430270047772171e-07
0,441,0,1.431107623470399e-07
0,442,0,1.570003088531029e-07
0,443,0,1.522406339695638e-07
0,444,0,1.536843924729055e-07
0,445,0,1.578818947039775e-07
0,446,0,1.531409440097528e-07
0,447,0,1.547996985152045e-07
0,448,0,1.515796167770995e-07
0,449,0,1.579971532618508e-07
0,450,0,1.570803708347929e-07
0,451,0,1.566408039282811e-07
0,452,0,1.600596306402144e-07
0,453,0,1.516350730984669e-07
0,454,0,1.533103874303821e-07
0,455,0,1.550419492070483e-07
0,456,0,1.543421164966517e-07
0,457,0,1.637096425569509e-07
0,458,0,1.688587174504642e-07
0,459,0,1.648176927849596e-07
0,460,0,1.616651066808863e-07
0,461,0,1.715055832451201e-07
0,462,0,1.663277855975002e-07
0,463,0,1.668582936537639e-07
0,464,0,1.653504062354883e-07
0,465,0,1.703284272105407e-07
0,466,0,1.709008368833467e-07
0,467,0,1.713406140241576e-07
0,468,0,1.652134853110117e-07
0,469,0,1.716833761481413e-07
0,470,0,1.711777992012964e-07
0,471,0,1.68687045457505e-07
0,472,0,1.785792542503878e-07
0,473,0,1.789022865760198e-07
0,474,0,1.714866491578832e-07
0,475,0,1.830072534442029e-07
0,476,0,1.774105188342811e-07
0,477,0,1.839753748899168e-07
0,478,0,1.859512748331156e-07
0,479,0,1.85595010615267e-07
0,480,0,1.933345797852104e-07
0,481,0,1.856179899748007e-07
0,482,0,1.746500620827486e-07
0,483,0,1.807782442388879e-07
0,484,0,1.883584003120639e-07
0,485,0,1.876306276042862e-07
0,486,0,1.932951596910288e-07
0,487,0,1.878265779447695e-07
0,488,0,1.934253864668919e-07
0,489,0,1.911583685326866e-07
0,490,0,1.945729991486985e-07
0,491,0,1.884574800488077e-07
0,492,0,1.903921955586263e-07
0,493,0,1.987094306840993e-07
0,494,0,2.070380620925147e-07
0,495,0,1.97709459025827e-07
0,496,0,2.02927839999489e-07
0,497,0,2.040158205041604e-07
0,498,0,2.036717397104903e-07
0,499,0,1.979376959272896e-07
0,500,0,1.964297626768742e-07
0,501,0,2.038135296164151e-07
0,502,0,2.026807385008048e-07
0,503,0,2.078658997755045e-07
0,504,0,2.03636813660949e-07
0,505,0,2.176116424739024e-07
0,506,0,2.084965445244605e-07
0,507,0,2.025825299642901e-07
0,508,0,2.149675971260586e-07
0,509,0,2.106786895027265e-07
0,510,0,2.157610250232648e-07
0,511,0,2.128467907900916e-07
0,512,0,2.203121570283518e-07
0,513,0,2.153208196940369e-07
0,514,0,2.20383249186246e-07
0,515,0,2.249894295818382e-07
0,516,0,2.257674071957749e-07
0,517,0,2.232148964412546e-07
0,518,0,2.226711686457652e-07
0,519,0,2.32309372734331e-07
0,520,0,2.278004315038974e-07
0,521,0,2.21360115500363e-07
0,522,0,2.299545717231837e-07
0,523,0,2.329055645288392e-07
0,524,0,2.387874204077722e-07
0,525,0,2.302329106786851e-07
0,526,0,2.301065447374697e-07
0,527,0,2.329353992030017e-07
0,528,0,2.305735194856396e-07
0,529,0,2.392366378332742e-07
0,530,0,2.413140710087423e-07
0,531,0,2.422778789790662e-07
0,532,0,2.453533878962143e-07
0,533,0,2.549033800608594e-07
0,534,0,2.449964090077656e-07
0,535,0,2.464257298934505e-07
0,536,0,2.444748062612569e-07
0,537,0,2.482067967718488e-07
0,538,0,2.530717810211921e-07
0,539,0,2.445792944941181e-07
0,540,0,2.481721397811853e-07
0,541,0,2.479651086043594e-07
0,542,0,2.425610598977916e-07
0,543,0,2.548570946958921e-07
0,544,0,2.540043437340134e-07
0,545,0,2.613936839614381e-07
0,546,0,2.491473259241983e-07
0,547,0,2.556697172812805e-07
0,548,0,2.509444117931861e-07
0,549,0,2.438073580045204e-07
0,550,0,2.499516207105355e-07
0,551,0,2.482846428330547e-07
0,552,0,2.381480206276789e-07
0,553,0,2.290137857098793e-07
0,554,0,2.156637632895347e-07
0,555,0,2.046195276567874e-07
0,556,0,1.909663573073733e-07
0,557,0,1.69442055092073e-07
0,558,0,1.334297308325032e-07
0,559,0,7.805597662901164e-08
