# mesh name: boxMesh_1
# primitive scorer name: eD
# iX, iY, iZ, value [Gy]
0,212,0,3.027035199287433e-08
0,213,0,2.843732389701309e-08
0,214,0,2.847762800066944e-08
0,215,0,2.963889943197428e-08
0,216,0,2.981526754907014e-08
0,217,0,3.182193626345988e-08
0,218,0,2.633394768289485e-08
0,219,0,2.613621639144352e-08
0,220,0,2.775249603280124e-08
0,221,0,2.773032725317098e-08
0,222,0,2.907173942015139e-08
0,223,0,3.045647039387132e-08
0,224,0,3.071403243259589e-08
0,225,0,2.934731585692195e-08
0,226,0,2.911299483172371e-08
0,227,0,2.898061818426304e-08
0,228,0,3.020526230454534e-08
0,229,0,3.244625404722215e-08
0,230,0,3.05012096520639e-08
0,231,0,3.258603427537394e-08
0,232,0,3.111435033467691e-08
0,233,0,3.099858767968165e-08
0,234,0,3.120254316904744e-08
0,235,0,3.104720292176642e-08
0,236,0,3.03823255079635e-08
0,237,0,3.285215736924512e-08
0,238,0,3.393916053497579e-08
0,239,0,3.133429699810007e-08
0,240,0,3.103049003838806e-08
0,241,0,3.46009962500212e-08
0,242,0,3.648382165882537e-08
0,243,0,3.321421455054041e-08
0,244,0,3.363907811127111e-08
0,245,0,3.605416687823038e-08
0,246,0,3.73569851583946e-08
0,247,0,3.651035330461799e-08
0,248,0,3.610483399071047e-08
0,249,0,3.557322360528527e-08
0,250,0,3.891943146658634e-08
0,251,0,3.752549019597885e-08
0,252,0,3.608515164662388e-08
0,253,0,3.821457313348736e-08
0,254,0,3.750298817016231e-08
0,255,0,3.591542371950897e-08
0,256,0,3.508459898931925e-08
0,257,0,3.489290060073951e-08
0,258,0,3.451912123060731e-08
0,259,0,3.580258232538979e-08
0,260,0,3.543967328403738e-08
0,261,0,3.665226354641717e-08
0,262,0,3.641976894453537e-08
0,263,0,3.603030462968453e-08
0,264,0,3.814692650018839e-08
0,265,0,3.850231900057057e-08
0,266,0,4.407357875676122e-08
0,267,0,3.851629534620495e-08
0,268,0,4.131010429914024e-08
0,269,0,3.864488916705489e-08
0,270,0,4.025474092457086e-08
0,271,0,4.192655911619747e-08
0,272,0,3.918777941306269e-08
0,273,0,3.753307236100209e-08
0,274,0,3.962067951804569e-08
0,275,0,4.467740251955668e-08
0,276,0,4.008294039879332e-08
0,277,0,4.108983201260759e-08
0,278,0,4.222312989407974e-08
0,279,0,4.375522969567705e-08
0,280,0,4.086632345230299e-08
0,281,0,4.091050920871433e-08
0,282,0,4.263585523048203e-08
0,283,0,4.304657002707752e-08
0,284,0,4.272333353507789e-08
0,285,0,4.33432678279149e-08
0,286,0,4.238775725455839e-08
0,287,0,4.043534926608917e-08
0,288,0,4.066443906739844e-08
0,289,0,4.273731180767236e-08
0,290,0,4.221938824174544e-08
0,291,0,4.488835868660129e-08
0,292,0,4.287029628674966e-08
0,293,0,4.624783976819366e-08
0,294,0,4.636942379788366e-08
0,295,0,4.641267723777933e-08
0,296,0,4.729168627207102e-08
0,297,0,4.657269029622829e-08
0,298,0,5.107274587430515e-08
0,299,0,4.536072315913306e-08
0,300,0,4.517438267599489e-08
0,301,0,4.744757637357947e-08
0,302,0,4.592945508497038e-08
0,303,0,4.963811041968569e-08
0,304,0,5.284542203019924e-08
0,305,0,4.752253151744756e-08
0,306,0,4.506439534674862e-08
0,307,0,4.774929840365656e-08
0,308,0,4.93110072752587e-08
0,309,0,4.847113297941354e-08
0,310,0,4.80817870470127e-08
0,311,0,5.107997336214704e-08
0,312,0,5.44567471413619e-08
0,313,0,5.127709578551704e-08
0,314,0,5.392031255567775e-08
0,315,0,5.358527305425812e-08
0,316,0,5.127739340219598e-08
0,317,0,5.278893051103604e-08
0,318,0,5.269393795060067e-08
0,319,0,5.215887532391756e-08
0,320,0,5.403076205074236e-08
0,321,0,5.388087395938885e-08
0,322,0,5.256790105643598e-08
0,323,0,5.267441383550551e-08
0,324,0,5.80169475998871e-08
0,325,0,5.638886192877594e-08
0,326,0,5.408439145960867e-08
0,327,0,5.778251681541198e-08
0,328,0,5.664540057504708e-08
0,329,0,5.906245942526459e-08
0,330,0,5.906370560878468e-08
0,331,0,5.982788156223797e-08
0,332,0,6.174117978565953e-08
0,333,0,5.805169220870563e-08
0,334,0,6.088120472849419e-08
0,335,0,5.596752851573349e-08
0,336,0,5.600992546570573e-08
0,337,0,5.480685542000329e-08
0,338,0,5.721275208886907e-08
0,339,0,5.55606795724189e-08
0,340,0,5.727925970867315e-08
0,341,0,5.839246510624532e-08
0,342,0,5.650027096989093e-08
0,343,0,6.304464614781955e-08
0,344,0,6.235237894475689e-08
0,345,0,6.703887139809215e-08
0,346,0,6.495901562273846e-08
0,347,0,6.742980866141173e-08
0,348,0,6.641134112008574e-08
0,349,0,7.144212453736321e-08
0,350,0,6.716158433752983e-08
0,351,0,6.418901996524404e-08
0,352,0,6.669568675876925e-08
0,353,0,6.680344358840149e-08
0,354,0,6.829575895116319e-08
0,355,0,6.694949777960227e-08
0,356,0,6.641729565856062e-08
0,357,0,7.127002018902506e-08
0,358,0,7.232581821630141e-08
0,359,0,6.601618296639619e-08
0,360,0,6.700075353968885e-08
0,361,0,6.650544013434785e-08
0,362,0,6.543323994634014e-08
0,363,0,6.495176982056419e-08
0,364,0,6.409780279930585e-08
0,365,0,7.101820384548154e-08
0,366,0,7.120309096744803e-08
0,367,0,7.173809047110474e-08
0,368,0,7.326062887588991e-08
0,369,0,7.662114789890965e-08
0,370,0,7.479510382288459e-08
0,371,0,7.740657540898192e-08
0,372,0,7.610928375633378e-08
0,373,0,7.335470770537837e-08
0,374,0,6.978603884360186e-08
0,375,0,7.583954756054525e-08
0,376,0,7.824970011853924e-08
0,377,0,7.490991650981899e-08
0,378,0,7.673808274217095e-08
0,379,0,7.923630998803456e-08
0,380,0,8.229768405133497e-08
0,381,0,8.079735702733001e-08
0,382,0,7.856008403161188e-08
0,383,0,8.142138802952356e-08
0,384,0,8.223509785790609e-08
0,385,0,8.096099931327416e-08
0,386,0,8.155948365960978e-08
0,387,0,7.805168873155809e-08
0,388,0,8.041763553046324e-08
0,389,0,7.935973321666407e-08
0,390,0,7.91009082569039e-08
0,391,0,7.888753938910692e-08
0,392,0,7.981641036839408e-08
0,393,0,8.164620425767072e-08
0,394,0,7.959587340212776e-08
0,395,0,8.494144375497828e-08
0,396,0,8.743514799451558e-08
0,397,0,9.114522919492397e-08
0,398,0,9.263001948009218e-08
0,399,0,9.095880106333091e-08
0,400,0,9.499291717537387e-08
0,401,0,9.101458745401757e-08
0,402,0,9.132434695129323e-08
0,403,0,9.152562798883784e-08
0,404,0,8.755124840769677e-08
0,405,0,8.659849579613487e-08
0,406,0,8.857394081756074e-08
0,407,0,9.647432628199307e-08
0,408,0,9.721381962607254e-08
0,409,0,9.141932253167e-08
0,410,0,9.655880002802892e-08
0,411,0,9.590307589090857e-08
0,412,0,9.301624721361049e-08
0,413,0,9.787720915661966e-08
0,414,0,9.927709654669607e-08
0,415,0,9.596006169201193e-08
0,416,0,9.925814704117057e-08
0,417,0,9.751196946642339e-08
0,418,0,9.811390480211513e-08
0,419,0,1.001075457647091e-07
0,420,0,9.575642833092957e-08
0,421,0,9.771814067009113e-08
0,422,0,1.027746572070055e-07
0,423,0,1.046799655681782e-07
0,424,0,1.041359850705632e-07
0,425,0,1.098160673315502e-07
0,426,0,1.050233627824882e-07
0,427,0,1.065156230109957e-07
0,428,0,1.065968076295445e-07
0,429,0,1.058963801376055e-07
0,430,0,1.065436586728955e-07
0,431,0,1.043276605533077e-07
0,432,0,1.148267592552641e-07
0,433,0,1.091238047596726e-07
0,434,0,1.112253588696747e-07
0,435,0,1.088422121724775e-07
0,436,0,1.085796365075297e-07
0,437,0,1.088150650013675e-07
0,438,0,1.140010516249249e-07
0,439,0,1.154342254966128e-07
0,440,0,1.12869180653924e-07
0,441,0,1.102352712767373e-07
0,442,0,1.150614935147001e-07
0,443,0,1.189929022950005e-07
0,444,0,1.20076257493272e-07
0,445,0,1.217563528678147e-07
0,446,0,1.206428485013478e-07
0,447,0,1.24256316650683e-07
0,448,0,1.227001434845424e-07
0,449,0,1.154392153327706e-07
0,450,0,1.20881967837693e-07
0,451,0,1.214777968738575e-07
0,452,0,1.274264636519251e-07
0,453,0,1.310793386907983e-07
0,454,0,1.263220498640912e-07
0,455,0,1.226870863048491e-07
0,456,0,1.266755477150342e-07
0,457,0,1.285701450130174e-07
0,458,0,1.283235299672494e-07
0,459,0,1.308752445377999e-07
0,460,0,1.299426779864904e-07
0,461,0,1.252095639857552e-07
0,462,0,1.239132140186552e-07
0,463,0,1.3103545341974e-07
0,464,0,1.303329437965218e-07
0,465,0,1.253174435420937e-07
0,466,0,1.296937494454558e-07
0,467,0,1.366236381442676e-07
0,468,0,1.380013034938434e-07
0,469,0,1.328005081779594e-07
0,470,0,1.342654370826564e-07
0,471,0,1.347320452276377e-07
0,472,0,1.373737597132572e-07
0,473,0,1.34923599368062e-07
0,474,0,1.411770422326442e-07
0,475,0,1.457567110212702e-07
0,476,0,1.493863890499659e-07
0,477,0,1.544274922691878e-07
0,478,0,1.447978040789527e-07
0,479,0,1.467814255626917e-07
0,480,0,1.492153277219495e-07
0,481,0,1.431086775275832e-07
0,482,0,1.448760190776285e-07
0,483,0,1.503554253582019e-07
0,484,0,1.424590451900983e-07
0,485,0,1.45510660620955e-07
0,486,0,1.450364927105611e-07
0,487,0,1.520157829592622e-07
0,488,0,1.56449511742758e-07
0,489,0,1.526838264889762e-07
0,490,0,1.584152702750889e-07
0,491,0,1.529163297612808e-07
0,492,0,1.595837415440938e-07
0,493,0,1.676311325877064e-07
0,494,0,1.656215770728789e-07
0,495,0,1.686408033468966e-07
0,496,0,1.654552362550103e-07
0,497,0,1.61139794410886e-07
0,498,0,1.751887659028944e-07
0,499,0,1.780360599568094e-07
0,500,0,1.773734558958583e-07
0,501,0,1.71065855671401e-07
0,502,0,1.798249723963548e-07
0,503,0,1.782470527159579e-07
0,504,0,1.797201937286572e-07
0,505,0,1.756587897517318e-07
0,506,0,1.865451032929855e-07
0,507,0,1.834679049534415e-07
0,508,0,1.847620631955504e-07
0,509,0,1.805004775102036e-07
0,510,0,1.836966182244248e-07
0,511,0,1.74547631832322e-07
0,512,0,1.840417808924081e-07
0,513,0,1.839341563251218e-07
0,514,0,1.764423098470565e-07
0,515,0,1.833858701780816e-07
0,516,0,1.914106358253752e-07
0,517,0,1.900091394786323e-07
0,518,0,1.962936424694013e-07
0,519,0,2.002886330084341e-07
0,520,0,1.953998975878361e-07
0,521,0,2.039991855739935e-07
0,522,0,2.03100447100838e-07
0,523,0,2.005157768180207e-07
0,524,0,2.000468083717899e-07
0,525,0,2.087788532895728e-07
0,526,0,2.04560505951117e-07
0,527,0,1.992212667161297e-07
0,528,0,2.087252157280417e-07
0,529,0,2.108905821616848e-07
0,530,0,2.091366201441711e-07
0,531,0,1.926720241792329e-07
0,532,0,2.105292339357912e-07
0,533,0,2.159134744795708e-07
0,534,0,2.167141919536568e-07
0,535,0,2.216648108255068e-07
0,536,0,2.19351198097795e-07
0,537,0,2.204686756484769e-07
0,538,0,2.209720605168173e-07
0,539,0,2.243845365337232e-07
0,540,0,2.206472815016276e-07
0,541,0,2.231836359892625e-07
0,542,0,2.263126464152347e-07
0,543,0,2.173966589700454e-07
0,544,0,2.195566390537302e-07
0,545,0,2.186947017128546e-07
0,546,0,2.284434053513479e-07
0,547,0,2.198336698198629e-07
0,548,0,2.238010267446935e-07
0,549,0,2.260090213658018e-07
0,550,0,2.19591061779715e-07
0,551,0,2.110388416317226e-07
0,552,0,2.001295862961398e-07
0,553,0,2.013937534291494e-07
0,554,0,1.931150586539834e-07
0,555,0,1.856264366875715e-07
0,556,0,1.604300102516234e-07
0,557,0,1.4283056920645e-07
0,558,0,1.033479429601548e-07
0,559,0,5.293963805789577e-08
