# mesh name: boxMesh_1
# primitive scorer name: eD
# iX, iY, iZ, value [Gy]
0,416,0,1.374286503961918e-07
0,417,0,1.445852977048135e-07
0,418,0,1.441371218008669e-07
0,419,0,1.44497354940812e-07
0,420,0,1.440233512275115e-07
0,421,0,1.415445358874037e-07
0,422,0,1.51166997950243e-07
0,423,0,1.498807561274277e-07
0,424,0,1.512221180104216e-07
0,425,0,1.531539581186643e-07
0,426,0,1.517308907123174e-07
0,427,0,1.524794929830277e-07
0,428,0,1.531438929023305e-07
0,429,0,1.581819448065423e-07
0,430,0,1.516057977081703e-07
0,431,0,1.538266926265186e-07
0,432,0,1.624646795884188e-07
0,433,0,1.534496891744429e-07
0,434,0,1.604512600287867e-07
0,435,0,1.593808686504251e-07
0,436,0,1.640410114718455e-07
0,437,0,1.646641089141413e-07
0,438,0,1.582167320117939e-07
0,439,0,1.589527634157101e-07
0,440,0,1.564390029347229e-07
0,441,0,1.667548688501377e-07
0,442,0,1.597696054543174e-07
0,443,0,1.653675491541693e-07
0,444,0,1.635893849013748e-07
0,445,0,1.741608093398635e-07
0,446,0,1.724219309393829e-07
0,447,0,1.673277751887326e-07
0,448,0,1.672399151974325e-07
0,449,0,1.590685843507561e-07
0,450,0,1.634585313290023e-07
0,451,0,1.700867990944614e-07
0,452,0,1.752972957174981e-07
0,453,0,1.69599325835466e-07
0,454,0,1.733077937313647e-07
0,455,0,1.780453916772858e-07
0,456,0,1.743258296097649e-07
0,457,0,1.826297493845237e-07
0,458,0,1.733767858108877e-07
0,459,0,1.754096572135851e-07
0,460,0,1.742103088869015e-07
0,461,0,1.715763747674142e-07
0,462,0,1.812147368753878e-07
0,463,0,1.772082585717331e-07
0,464,0,1.868309602812865e-07
0,465,0,1.894297103886442e-07
0,466,0,1.872838847100273e-07
0,467,0,1.87597416393576e-07
0,468,0,1.855599694817207e-07
0,469,0,1.913886630567675e-07
0,470,0,1.879690042658941e-07
0,471,0,1.905069738844266e-07
0,472,0,1.912157494583014e-07
0,473,0,1.950126566681261e-07
0,474,0,1.919986501060306e-07
0,475,0,1.90381745268218e-07
0,476,0,1.945902001713182e-07
0,477,0,1.916658618327786e-07
0,478,0,1.942834732976267e-07
0,479,0,1.939631239428025e-07
0,480,0,1.942940439455368e-07
0,481,0,2.05572655238297e-07
0,482,0,2.000188113003448e-07
0,483,0,1.938556755373088e-07
0,484,0,1.985076133781347e-07
0,485,0,2.030796086684655e-07
0,486,0,2.010376709441222e-07
0,487,0,2.026211061837547e-07
0,488,0,2.148406503230442e-07
0,489,0,2.145373872062658e-07
0,490,0,2.085774213748222e-07
0,491,0,2.024496998201757e-07
0,492,0,2.115404811858327e-07
0,493,0,2.080611542965713e-07
0,494,0,2.069551338187068e-07
0,495,0,2.089563222712959e-07
0,496,0,2.073608709209443e-07
0,497,0,2.168012920653682e-07
0,498,0,2.184529437730818e-07
0,499,0,2.22871222580877e-07
0,500,0,2.221570116825552e-07
0,501,0,2.26258265290424e-07
0,502,0,2.259460264422067e-07
0,503,0,2.270754098714716e-07
0,504,0,2.252561844195266e-07
0,505,0,2.239223078430019e-07
0,506,0,2.293220809806453e-07
0,507,0,2.28088187533634e-07
0,508,0,2.263716980674866e-07
0,509,0,2.303612868209587e-07
0,510,0,2.329008392816125e-07
0,511,0,2.341892098500555e-07
0,512,0,2.351025037259197e-07
0,513,0,2.312705211817448e-07
0,514,0,2.353145447341659e-07
0,515,0,2.343767290622442e-07
0,516,0,2.370574372431827e-07
0,517,0,2.361836560969817e-07
0,518,0,2.310244880347103e-07
0,519,0,2.377038371056329e-07
0,520,0,2.28134359588456e-07
0,521,0,2.416657148912253e-07
0,522,0,2.32838327340434e-07
0,523,0,2.41252064608929e-07
0,524,0,2.397728490971836e-07
0,525,0,2.404309710261773e-07
0,526,0,2.39576534411817e-07
0,527,0,2.502990510828236e-07
0,528,0,2.515396283807908e-07
0,529,0,2.412400662261486e-07
0,530,0,2.512219734817596e-07
0,531,0,2.523193134731181e-07
0,532,0,2.566732017287304e-07
0,533,0,2.63828745640081e-07
0,534,0,2.594572039157267e-07
0,535,0,2.623548417592169e-07
0,536,0,2.597961904568152e-07
0,537,0,2.545561118031556e-07
0,538,0,2.577747536364296e-07
0,539,0,2.575397430472263e-07
0,540,0,2.54333921412579e-07
0,541,0,2.464704732277354e-07
0,542,0,2.564093842324129e-07
0,543,0,2.662991760339191e-07
0,544,0,2.716006484277307e-07
0,545,0,2.637474981604556e-07
0,546,0,2.706406222736646e-07
0,547,0,2.616476321644743e-07
0,548,0,2.710375894185496e-07
0,549,0,2.725227906894472e-07
0,550,0,2.675044432880889e-07
0,551,0,2.66818176184616e-07
0,552,0,2.620866756893411e-07
0,553,0,2.554031714023907e-07
0,554,0,2.453330909427512e-07
0,555,0,2.408416659261299e-07
0,556,0,2.285471405174675e-07
0,557,0,2.029332944026662e-07
0,558,0,1.65652454227858e-07
0,559,0,1.104787238297661e-07
