# mesh name: boxMesh_1
# primitive scorer name: eD
# iX, iY, iZ, value [Gy]
0,0,0,1.315534162942299e-08
0,1,0,1.272592818804761e-08
0,2,0,1.30592621901911e-08
0,3,0,1.363520953464985e-08
0,4,0,1.410267058279208e-08
0,5,0,1.416554395618934e-08
0,6,0,1.395526595898074e-08
0,7,0,1.530577990439016e-08
0,8,0,1.446093089567166e-08
0,9,0,1.419756733511195e-08
0,10,0,1.437928330546282e-08
0,11,0,1.328692935382902e-08
0,12,0,1.311384610681832e-08
0,13,0,1.402184196455681e-08
0,14,0,1.569936098717433e-08
0,15,0,1.514323917286505e-08
0,16,0,1.466444975448066e-08
0,17,0,1.463754969601527e-08
0,18,0,1.36943486431177e-08
0,19,0,1.674318317333937e-08
0,20,0,1.47995680023499e-08
0,21,0,1.544724670061915e-08
0,22,0,1.490953812599495e-08
0,23,0,1.294133777483922e-08
0,24,0,1.402359126151833e-08
0,25,0,1.339812201580873e-08
0,26,0,1.505214280910224e-08
0,27,0,1.347236736496671e-08
0,28,0,1.594323604667111e-08
0,29,0,1.479064960664812e-08
0,30,0,1.535441727863283e-08
0,31,0,1.459735592191958e-08
0,32,0,1.255949869753451e-08
0,33,0,1.232180465388274e-08
0,34,0,1.181506619067408e-08
0,35,0,1.552138113960702e-08
0,36,0,1.500145824748674e-08
0,37,0,1.632373474759854e-08
0,38,0,2.044427271965166e-08
0,39,0,1.695007680598044e-08
0,40,0,1.661796131799234e-08
0,41,0,1.571900380905756e-08
0,42,0,1.83250278629124e-08
0,43,0,1.528224467316252e-08
0,44,0,1.559006991083794e-08
0,45,0,1.521691407565794e-08
0,46,0,1.542183072672209e-08
0,47,0,1.636564806764319e-08
0,48,0,1.73864866319847e-08
0,49,0,1.640858878070473e-08
0,50,0,1.527466128713196e-08
0,51,0,1.694950756361317e-08
0,52,0,1.788131441737701e-08
0,53,0,1.773636343867433e-08
0,54,0,1.783208964413885e-08
0,55,0,1.807584927967338e-08
0,56,0,2.088175760203437e-08
0,57,0,2.019565422594173e-08
0,58,0,2.146525948061846e-08
0,59,0,1.930624121750809e-08
0,60,0,1.825259628684815e-08
0,61,0,1.871882897411565e-08
0,62,0,1.551489296650051e-08
0,63,0,1.869891105223687e-08
0,64,0,1.763807693991355e-08
0,65,0,1.694131793960363e-08
0,66,0,1.67798672325914e-08
0,67,0,1.760626827582899e-08
0,68,0,1.869851037366954e-08
0,69,0,1.846196351037729e-08
0,70,0,1.740698076048081e-08
0,71,0,1.62750833740816e-08
0,72,0,1.823434333980302e-08
0,73,0,1.97307032831555e-08
0,74,0,2.03920252066596e-08
0,75,0,1.909010589834834e-08
0,76,0,1.922550960446643e-08
0,77,0,1.78489346316544e-08
0,78,0,1.951275759467752e-08
0,79,0,2.132931824123188e-08
0,80,0,2.020056467801455e-08
0,81,0,1.967826091720364e-08
0,82,0,2.027917663000607e-08
0,83,0,2.200066946537518e-08
0,84,0,2.10786191019774e-08
0,85,0,1.949627238120039e-08
0,86,0,2.064788241287318e-08
0,87,0,1.997143074341246e-08
0,88,0,2.030027465453877e-08
0,89,0,2.295978876962639e-08
0,90,0,2.199619587673901e-08
0,91,0,2.127041906697672e-08
0,92,0,2.401374199380729e-08
0,93,0,1.910425766239249e-08
0,94,0,2.074776379589502e-08
0,95,0,2.048881866604305e-08
0,96,0,2.157825003067126e-08
0,97,0,2.126847161585072e-08
0,98,0,2.453391027807904e-08
0,99,0,2.374539612600757e-08
0,100,0,2.254049735487036e-08
0,101,0,2.334781849228911e-08
0,102,0,2.224969995430757e-08
0,103,0,2.27496048039194e-08
0,104,0,2.447380807103749e-08
0,105,0,2.343989743942293e-08
0,106,0,2.195197145043025e-08
0,107,0,2.235406498207994e-08
0,108,0,2.158108153805818e-08
0,109,0,2.23826684880543e-08
0,110,0,2.237484518075555e-08
0,111,0,2.376390286942924e-08
0,112,0,2.473254019114929e-08
0,113,0,2.178639274537726e-08
0,114,0,2.291678693532548e-08
0,115,0,2.479120692326998e-08
0,116,0,2.205018571632645e-08
0,117,0,2.213336772776209e-08
0,118,0,2.204297392359308e-08
0,119,0,1.933489516059539e-08
0,120,0,2.433221105737269e-08
0,121,0,2.558910878423336e-08
0,122,0,2.414240365642365e-08
0,123,0,2.154857820025111e-08
0,124,0,2.424409856973942e-08
0,125,0,2.53785751571453e-08
0,126,0,2.435454652550737e-08
0,127,0,2.293154414508296e-08
0,128,0,2.570754894673673e-08
0,129,0,2.751741023690313e-08
0,130,0,2.621874543973312e-08
0,131,0,2.758239793923795e-08
0,132,0,2.595831146395794e-08
0,133,0,2.779649910848453e-08
0,134,0,2.75808930148473e-08
0,135,0,2.783968779363129e-08
0,136,0,2.801853370835952e-08
0,137,0,2.969820315009056e-08
0,138,0,2.469606836481622e-08
0,139,0,2.593387560117121e-08
0,140,0,2.886729664726424e-08
0,141,0,2.77517673728085e-08
0,142,0,2.756315164697767e-08
0,143,0,2.700155974847298e-08
0,144,0,2.808072579223469e-08
0,145,0,2.989262155194412e-08
0,146,0,2.820693014940729e-08
0,147,0,2.836183500926712e-08
0,148,0,2.464787327534504e-08
0,149,0,2.534294939580621e-08
0,150,0,2.739329959016339e-08
0,151,0,2.961661879757737e-08
0,152,0,2.993552669653602e-08
0,153,0,2.680008312971973e-08
0,154,0,2.840376005208392e-08
0,155,0,2.824764132137804e-08
0,156,0,2.834726503508566e-08
0,157,0,2.9918827875311e-08
0,158,0,3.006154840162728e-08
0,159,0,3.101319238538115e-08
0,160,0,2.940034142567725e-08
0,161,0,2.97585402610827e-08
0,162,0,2.978756468618665e-08
0,163,0,2.915980733377049e-08
0,164,0,2.827943305571947e-08
0,165,0,3.057185621357333e-08
0,166,0,3.263158886067737e-08
0,167,0,2.724980592476325e-08
0,168,0,3.25481309217163e-08
0,169,0,3.249026395438344e-08
0,170,0,3.290404483875498e-08
0,171,0,3.002488783474186e-08
0,172,0,2.868256494927814e-08
0,173,0,2.921782421081379e-08
0,174,0,3.190890430840791e-08
0,175,0,3.10466432415373e-08
0,176,0,3.032329620438364e-08
0,177,0,3.025030055640741e-08
0,178,0,3.269293196248267e-08
0,179,0,3.339629926776096e-08
0,180,0,3.073563090957969e-08
0,181,0,3.21402611360592e-08
0,182,0,3.012443403126417e-08
0,183,0,2.992450532027667e-08
0,184,0,3.730181844893719e-08
0,185,0,3.464503899214496e-08
0,186,0,3.411692550994738e-08
0,187,0,3.503237734359346e-08
0,188,0,3.346620653261232e-08
0,189,0,3.448336881091754e-08
0,190,0,3.563772770231104e-08
0,191,0,3.515919115170092e-08
0,192,0,3.668733440015653e-08
0,193,0,3.300172137937458e-08
0,194,0,3.342006714225631e-08
0,195,0,3.605018940103028e-08
0,196,0,3.939923882476356e-08
0,197,0,3.906462593503251e-08
0,198,0,3.896946315494038e-08
0,199,0,4.009492306513834e-08
0,200,0,3.940797099034918e-08
0,201,0,3.749069782395514e-08
0,202,0,3.865649867555296e-08
0,203,0,3.464851998381922e-08
0,204,0,3.671988537424414e-08
0,205,0,4.09558900143902e-08
0,206,0,4.162746159954329e-08
0,207,0,3.948936976100471e-08
0,208,0,4.303050066179922e-08
0,209,0,3.957484806885057e-08
0,210,0,3.825478350173072e-08
0,211,0,4.163243990378915e-08
