# mesh name: boxMesh_1
# primitive scorer name: eD
# iX, iY, iZ, value [Gy]
0,162,0,1.775404616683752e-08
0,163,0,1.80652807197158e-08
0,164,0,1.68079889888047e-08
0,165,0,1.921890751763649e-08
0,166,0,2.241451547328074e-08
0,167,0,2.065891636650116e-08
0,168,0,2.114623659818091e-08
0,169,0,2.23074121858517e-08
0,170,0,2.040510020808556e-08
0,171,0,2.227939866874357e-08
0,172,0,2.304678543247533e-08
0,173,0,2.236797787596572e-08
0,174,0,1.963251998517816e-08
0,175,0,2.191874608333283e-08
0,176,0,2.060660424037897e-08
0,177,0,2.192855613925362e-08
0,178,0,2.08138752629046e-08
0,179,0,2.178861005430768e-08
0,180,0,2.490988478436716e-08
0,181,0,2.278143486686212e-08
0,182,0,2.570935025102922e-08
0,183,0,2.48290910639623e-08
0,184,0,2.409075196646111e-08
0,185,0,2.472456669282531e-08
0,186,0,2.33193723324874e-08
0,187,0,2.27443375518268e-08
0,188,0,2.494653513236579e-08
0,189,0,2.495025972538974e-08
0,190,0,2.560104438724792e-08
0,191,0,2.540766547692336e-08
0,192,0,2.873072960042342e-08
0,193,0,3.000549658053827e-08
0,194,0,2.909088993570573e-08
0,195,0,2.769891453407195e-08
0,196,0,2.717148841068467e-08
0,197,0,2.832155615969891e-08
0,198,0,2.965633316823807e-08
0,199,0,2.688354877822335e-08
0,200,0,2.560596106499223e-08
0,201,0,2.581275260555207e-08
0,202,0,2.573860947235658e-08
0,203,0,2.67060466285003e-08
0,204,0,3.040437803243728e-08
0,205,0,3.006256476547805e-08
0,206,0,2.77013970288056e-08
0,207,0,2.889046374160151e-08
0,208,0,2.97700377195286e-08
0,209,0,2.826597423111781e-08
0,210,0,2.928976502806359e-08
0,211,0,2.84781333956597e-08
0,212,0,3.227225813764131e-08
0,213,0,3.066840994833149e-08
0,214,0,2.971930605488069e-08
0,215,0,3.000484349416847e-08
0,216,0,2.960539712581813e-08
0,217,0,2.65561556319742e-08
0,218,0,2.839121446956426e-08
0,219,0,2.841774773239125e-08
0,220,0,2.918549755034382e-08
0,221,0,3.158169706170258e-08
0,222,0,3.101226225033391e-08
0,223,0,3.707442328343133e-08
0,224,0,3.39016256076333e-08
0,225,0,3.778463780627936e-08
0,226,0,3.331514671791929e-08
0,227,0,3.364378449069023e-08
0,228,0,3.46081426864078e-08
0,229,0,3.371200913316772e-08
