# mesh name: boxMesh_1
# primitive scorer name: eD
# iX, iY, iZ, value [Gy]
0,286,0,7.474259230703082e-08
0,287,0,7.460000968679002e-08
0,288,0,7.986361109581012e-08
0,289,0,7.323922166306969e-08
0,290,0,7.546399139152499e-08
0,291,0,7.69852117045078e-08
0,292,0,7.401375124567438e-08
0,293,0,7.552108864642502e-08
0,294,0,7.730073371017674e-08
0,295,0,7.50271712126434e-08
0,296,0,7.807623659247477e-08
0,297,0,7.578002619738254e-08
0,298,0,7.516117691383252e-08
0,299,0,7.748990229768846e-08
0,300,0,7.591961043978427e-08
0,301,0,7.652079568517191e-08
0,302,0,7.453131824723831e-08
0,303,0,7.388633369405158e-08
0,304,0,7.793364696908558e-08
0,305,0,7.693710149969141e-08
0,306,0,7.7788212424902e-08
0,307,0,8.132444159792232e-08
0,308,0,7.963284633659769e-08
0,309,0,8.112863768597628e-08
0,310,0,7.932894535689142e-08
0,311,0,8.755737179575245e-08
0,312,0,8.382532685440341e-08
0,313,0,8.189703651475882e-08
0,314,0,7.883383255909403e-08
0,315,0,8.328262442349051e-08
0,316,0,8.709964448651873e-08
0,317,0,8.425190059478577e-08
0,318,0,8.378539595875646e-08
0,319,0,8.478900954737042e-08
0,320,0,9.107481354521255e-08
0,321,0,9.09957397906829e-08
0,322,0,8.934296085313472e-08
0,323,0,9.319062757372374e-08
0,324,0,8.992640787381931e-08
0,325,0,8.630469136722229e-08
0,326,0,9.277166184370875e-08
0,327,0,8.959016810506587e-08
0,328,0,9.316014514158682e-08
0,329,0,9.242157218571636e-08
0,330,0,9.411938949299056e-08
0,331,0,9.190953042839294e-08
0,332,0,9.712368657954879e-08
0,333,0,9.520436956216937e-08
0,334,0,9.924527987860998e-08
0,335,0,1.005659491544768e-07
0,336,0,9.473988425442734e-08
0,337,0,9.471143516222352e-08
0,338,0,9.94495373825071e-08
0,339,0,1.013414164869692e-07
0,340,0,1.002488733365382e-07
0,341,0,9.574900606737448e-08
0,342,0,9.445968822265823e-08
0,343,0,9.51058214993291e-08
0,344,0,1.024302358379459e-07
0,345,0,9.995591963943605e-08
0,346,0,9.745540256018205e-08
0,347,0,9.763061454074849e-08
0,348,0,1.054768629170688e-07
0,349,0,9.790955376521677e-08
0,350,0,1.041490035023502e-07
0,351,0,1.043599702229307e-07
0,352,0,1.015963894524435e-07
0,353,0,1.052981512044594e-07
0,354,0,1.093919567538835e-07
0,355,0,1.09788693355154e-07
0,356,0,1.081427204430175e-07
0,357,0,1.109492179684422e-07
0,358,0,1.08615130590527e-07
0,359,0,1.053848206541233e-07
0,360,0,1.109602758729868e-07
0,361,0,1.076754668275943e-07
0,362,0,1.062079630611717e-07
0,363,0,1.135258172680553e-07
0,364,0,1.105826529917522e-07
0,365,0,1.140647552599675e-07
0,366,0,1.141248665653527e-07
0,367,0,1.192747567357171e-07
0,368,0,1.114507325508812e-07
0,369,0,1.146296554020851e-07
0,370,0,1.154906353899789e-07
0,371,0,1.140540688195129e-07
0,372,0,1.173039825228102e-07
0,373,0,1.146861009558636e-07
0,374,0,1.134878650056752e-07
0,375,0,1.159289138194294e-07
0,376,0,1.164172713047025e-07
0,377,0,1.15104577074055e-07
0,378,0,1.171494080497863e-07
0,379,0,1.153531703925628e-07
0,380,0,1.138592576261102e-07
0,381,0,1.189725232535813e-07
0,382,0,1.18666976673908e-07
0,383,0,1.166827757088915e-07
0,384,0,1.133334163039123e-07
0,385,0,1.244545212901908e-07
0,386,0,1.188245663685083e-07
0,387,0,1.243713481501407e-07
0,388,0,1.242281320914105e-07
0,389,0,1.280427889775523e-07
0,390,0,1.260122730407136e-07
0,391,0,1.281719644174928e-07
0,392,0,1.327034942903853e-07
0,393,0,1.34170366553588e-07
0,394,0,1.341112429237049e-07
0,395,0,1.264520155795119e-07
0,396,0,1.350210152984229e-07
0,397,0,1.327973073162845e-07
0,398,0,1.294913067127118e-07
0,399,0,1.338029038455177e-07
0,400,0,1.380665683664071e-07
0,401,0,1.354210342414658e-07
0,402,0,1.400628555124293e-07
0,403,0,1.394209198603985e-07
0,404,0,1.403593208188274e-07
0,405,0,1.356944763869929e-07
0,406,0,1.386760977709584e-07
0,407,0,1.384813546849922e-07
0,408,0,1.435247712699439e-07
0,409,0,1.39938724930724e-07
0,410,0,1.41618138762317e-07
0,411,0,1.384224473504499e-07
0,412,0,1.427050970229299e-07
0,413,0,1.402182755411557e-07
0,414,0,1.431199619874945e-07
0,415,0,1.467270592103981e-07
0,416,0,1.497886371267234e-07
0,417,0,1.447639399218577e-07
0,418,0,1.472480142534338e-07
0,419,0,1.461442707332696e-07
0,420,0,1.547782408322077e-07
0,421,0,1.488105102198353e-07
0,422,0,1.564639615146704e-07
0,423,0,1.525178478373391e-07
0,424,0,1.543892808854484e-07
0,425,0,1.542176357491013e-07
0,426,0,1.615402266458099e-07
0,427,0,1.586794892918308e-07
0,428,0,1.517396791211836e-07
0,429,0,1.559209833213796e-07
0,430,0,1.503622440031122e-07
0,431,0,1.560003021309268e-07
0,432,0,1.566497547309327e-07
0,433,0,1.675585526754745e-07
0,434,0,1.640996208932433e-07
0,435,0,1.648968938655256e-07
0,436,0,1.65138093247989e-07
0,437,0,1.60484403095046e-07
0,438,0,1.605752057880473e-07
0,439,0,1.589391488510154e-07
0,440,0,1.64310127259799e-07
0,441,0,1.559786645265065e-07
0,442,0,1.642128706783486e-07
0,443,0,1.643320869901631e-07
0,444,0,1.677154221449945e-07
0,445,0,1.742860330080819e-07
0,446,0,1.73012348226652e-07
0,447,0,1.649077005429239e-07
0,448,0,1.689111813359715e-07
0,449,0,1.75518686059829e-07
0,450,0,1.734624982348461e-07
0,451,0,1.690788401549083e-07
0,452,0,1.728495267976216e-07
0,453,0,1.677960804877766e-07
0,454,0,1.694928840066325e-07
0,455,0,1.604303386399003e-07
0,456,0,1.735452182760242e-07
0,457,0,1.722624769199933e-07
0,458,0,1.68537732590837e-07
0,459,0,1.772363061276316e-07
0,460,0,1.787709086905289e-07
0,461,0,1.756641287157404e-07
0,462,0,1.81270553663274e-07
0,463,0,1.939705677764347e-07
0,464,0,1.905288668292035e-07
0,465,0,1.86778485324846e-07
0,466,0,1.913013796074493e-07
0,467,0,1.906196993978551e-07
0,468,0,1.809548123953045e-07
0,469,0,1.880684913287752e-07
0,470,0,1.89314872244996e-07
0,471,0,1.935774171724818e-07
0,472,0,1.963579752522811e-07
0,473,0,1.935467515414234e-07
0,474,0,1.98934607566268e-07
0,475,0,1.959575236187645e-07
0,476,0,1.964388383800977e-07
0,477,0,1.952901768136657e-07
0,478,0,2.011729897640435e-07
0,479,0,2.013279932259312e-07
0,480,0,2.012284686754799e-07
0,481,0,1.984874105771496e-07
0,482,0,1.994408959686233e-07
0,483,0,2.022579836948107e-07
0,484,0,2.02669635588704e-07
0,485,0,2.070635367032215e-07
0,486,0,2.074296135754202e-07
0,487,0,2.13729546822905e-07
0,488,0,2.129184248116026e-07
0,489,0,2.055330002280264e-07
0,490,0,2.040322619029586e-07
0,491,0,2.066013681613439e-07
0,492,0,2.045022537706092e-07
0,493,0,2.047560524617136e-07
0,494,0,2.086961289194291e-07
0,495,0,2.050417124991518e-07
0,496,0,2.008472718906565e-07
0,497,0,2.044620298030824e-07
0,498,0,2.077929886303717e-07
0,499,0,2.159462938622088e-07
0,500,0,2.153185911055958e-07
0,501,0,2.136012494976828e-07
0,502,0,2.180067595276784e-07
0,503,0,2.237585823672218e-07
0,504,0,2.24906924571221e-07
0,505,0,2.30007226064939e-07
0,506,0,2.247594240174351e-07
0,507,0,2.257720189150413e-07
0,508,0,2.28412593918835e-07
0,509,0,2.37401675983119e-07
0,510,0,2.213643725682601e-07
0,511,0,2.2181624594466e-07
0,512,0,2.278761188031071e-07
0,513,0,2.261839333375107e-07
0,514,0,2.331590004122449e-07
0,515,0,2.321694149794981e-07
0,516,0,2.372777580783488e-07
0,517,0,2.466869636734756e-07
0,518,0,2.377797982675944e-07
0,519,0,2.41187449561238e-07
0,520,0,2.351838817177535e-07
0,521,0,2.357926476889067e-07
0,522,0,2.388295529660719e-07
0,523,0,2.437631649265079e-07
0,524,0,2.406483916638667e-07
0,525,0,2.448560175771642e-07
0,526,0,2.471737371073099e-07
0,527,0,2.428580693446031e-07
0,528,0,2.45809065343572e-07
0,529,0,2.428248434565946e-07
0,530,0,2.441695943221257e-07
0,531,0,2.551823382437907e-07
0,532,0,2.55444633501663e-07
0,533,0,2.504642489702623e-07
0,534,0,2.566223519132347e-07
0,535,0,2.610006647990749e-07
0,536,0,2.51535773157621e-07
0,537,0,2.690711166624136e-07
0,538,0,2.581256016171788e-07
0,539,0,2.523336409327625e-07
0,540,0,2.563039337840684e-07
0,541,0,2.659132380290548e-07
0,542,0,2.692772990484082e-07
0,543,0,2.705731088129945e-07
0,544,0,2.749522269494298e-07
0,545,0,2.665995072541181e-07
0,546,0,2.737220097634182e-07
0,547,0,2.756743222469131e-07
0,548,0,2.66403086423056e-07
0,549,0,2.652756207474056e-07
0,550,0,2.653662266957771e-07
0,551,0,2.557366445035855e-07
0,552,0,2.625203682728813e-07
0,553,0,2.585616188916251e-07
0,554,0,2.50615451596348e-07
0,555,0,2.36048163637794e-07
0,556,0,2.209247317644065e-07
0,557,0,1.972416381929396e-07
0,558,0,1.681108854713998e-07
0,559,0,1.106658414220832e-07
