# mesh name: boxMesh_1
# primitive scorer name: eD
# iX, iY, iZ, value [Gy]
0,387,0,1.254536307459118e-07
0,388,0,1.251986400987141e-07
0,389,0,1.179297964039458e-07
0,390,0,1.228247441933462e-07
0,391,0,1.243322198414731e-07
0,392,0,1.28297743244742e-07
0,393,0,1.317884718546933e-07
0,394,0,1.343919686237554e-07
0,395,0,1.309994579002759e-07
0,396,0,1.311302616941168e-07
0,397,0,1.314825826828057e-07
0,398,0,1.35289366475523e-07
0,399,0,1.267162956409155e-07
0,400,0,1.357778103647223e-07
0,401,0,1.322122674543754e-07
0,402,0,1.3211321034989e-07
0,403,0,1.315178164629927e-07
0,404,0,1.346248769795273e-07
0,405,0,1.431403003942626e-07
0,406,0,1.447846968754944e-07
0,407,0,1.52788597540408e-07
0,408,0,1.446886450141136e-07
0,409,0,1.401879446369627e-07
0,410,0,1.407761516602864e-07
0,411,0,1.467014044793064e-07
0,412,0,1.43852727246807e-07
0,413,0,1.406521784813061e-07
0,414,0,1.445960368303581e-07
0,415,0,1.434283703995015e-07
0,416,0,1.407509704068394e-07
0,417,0,1.401610955007829e-07
0,418,0,1.407008434010529e-07
0,419,0,1.461839767454373e-07
0,420,0,1.532932266037528e-07
0,421,0,1.506297720208723e-07
0,422,0,1.562481546118088e-07
0,423,0,1.572560999932506e-07
0,424,0,1.580015781808852e-07
0,425,0,1.580552855909519e-07
0,426,0,1.561369457090037e-07
0,427,0,1.54525142904365e-07
0,428,0,1.520460695430845e-07
0,429,0,1.508172487526622e-07
0,430,0,1.544217959429093e-07
0,431,0,1.506101217718451e-07
0,432,0,1.492500989955044e-07
0,433,0,1.541725212188142e-07
0,434,0,1.554615921890178e-07
0,435,0,1.569131627264039e-07
0,436,0,1.58641968441379e-07
0,437,0,1.614431500499075e-07
0,438,0,1.585100715702845e-07
0,439,0,1.646648749283801e-07
0,440,0,1.621235604885501e-07
0,441,0,1.703463035144747e-07
0,442,0,1.679201673507308e-07
0,443,0,1.672005934576161e-07
0,444,0,1.657804338551508e-07
0,445,0,1.693553557533021e-07
0,446,0,1.665338429101633e-07
0,447,0,1.696752737120538e-07
0,448,0,1.675430577333637e-07
0,449,0,1.729087247508694e-07
0,450,0,1.729893639582671e-07
0,451,0,1.685601952426238e-07
0,452,0,1.786179748647131e-07
0,453,0,1.782574006201316e-07
0,454,0,1.753282321085568e-07
0,455,0,1.754259161673063e-07
0,456,0,1.754481391996727e-07
0,457,0,1.742066026495692e-07
0,458,0,1.730965379368234e-07
0,459,0,1.765974689445559e-07
0,460,0,1.713224052979446e-07
0,461,0,1.788952200602073e-07
0,462,0,1.72094746497301e-07
0,463,0,1.838205362295348e-07
0,464,0,1.84225748309833e-07
0,465,0,1.831485165345289e-07
0,466,0,1.80804423219823e-07
0,467,0,1.851421733280505e-07
0,468,0,1.889574759077758e-07
0,469,0,1.912930196760685e-07
0,470,0,1.982358933276987e-07
0,471,0,1.853392293912666e-07
0,472,0,1.961686027284385e-07
0,473,0,1.819283938701737e-07
0,474,0,1.91301063976641e-07
0,475,0,1.951802984531653e-07
0,476,0,1.987091852844396e-07
0,477,0,1.9147243097671e-07
0,478,0,1.954489035547969e-07
0,479,0,1.975494283187024e-07
0,480,0,2.013476889110835e-07
0,481,0,2.024795040603819e-07
0,482,0,2.039136521956221e-07
0,483,0,1.945659286912442e-07
0,484,0,2.012298226729171e-07
0,485,0,2.145267627556571e-07
0,486,0,2.082001879505213e-07
0,487,0,2.014166193089338e-07
0,488,0,2.051541659611868e-07
0,489,0,2.061686847319059e-07
0,490,0,2.083916480488641e-07
0,491,0,2.173825331940856e-07
0,492,0,2.119220780231168e-07
0,493,0,2.2168586859838e-07
0,494,0,2.153235066194754e-07
0,495,0,2.172926805350622e-07
0,496,0,2.086486053275083e-07
0,497,0,2.05319158023877e-07
0,498,0,2.063729234368729e-07
0,499,0,2.106827981450773e-07
0,500,0,2.218098804288039e-07
0,501,0,2.14228295324702e-07
0,502,0,2.22096142099832e-07
0,503,0,2.309822779923258e-07
0,504,0,2.300305356958179e-07
0,505,0,2.216388854329326e-07
0,506,0,2.319463383534126e-07
0,507,0,2.309277505652244e-07
0,508,0,2.344591836520366e-07
0,509,0,2.32230108786188e-07
0,510,0,2.308672744024297e-07
0,511,0,2.351719467031273e-07
0,512,0,2.322640132660542e-07
0,513,0,2.359086671764793e-07
0,514,0,2.251159503992984e-07
0,515,0,2.330077538538623e-07
0,516,0,2.36981339876182e-07
0,517,0,2.421687162125737e-07
0,518,0,2.408510047717301e-07
0,519,0,2.376684628904634e-07
0,520,0,2.410746318422484e-07
0,521,0,2.437059841868857e-07
0,522,0,2.508666371875346e-07
0,523,0,2.421702249776067e-07
0,524,0,2.453788743521763e-07
0,525,0,2.502924247459541e-07
0,526,0,2.495902307543942e-07
0,527,0,2.547090619393994e-07
0,528,0,2.585930412762298e-07
0,529,0,2.611097183632624e-07
0,530,0,2.546454294001412e-07
0,531,0,2.522694842397749e-07
0,532,0,2.546665504169308e-07
0,533,0,2.627719453757479e-07
0,534,0,2.620391355999877e-07
0,535,0,2.612896074386772e-07
0,536,0,2.61552669431882e-07
0,537,0,2.52889654609782e-07
0,538,0,2.620872404361922e-07
0,539,0,2.55897718858908e-07
0,540,0,2.579255315851855e-07
0,541,0,2.609192737132727e-07
0,542,0,2.683597605580054e-07
0,543,0,2.664890653572626e-07
0,544,0,2.658934881467546e-07
0,545,0,2.578486548886565e-07
0,546,0,2.630650461760513e-07
0,547,0,2.675710429106646e-07
0,548,0,2.743949778139999e-07
0,549,0,2.69312184114701e-07
0,550,0,2.765319767853492e-07
0,551,0,2.77299496121137e-07
0,552,0,2.66880134641847e-07
0,553,0,2.626341337843188e-07
0,554,0,2.490924526398567e-07
0,555,0,2.408535011416129e-07
0,556,0,2.249611024811983e-07
0,557,0,1.972447392697792e-07
0,558,0,1.677190636729104e-07
0,559,0,1.153931855069315e-07
