# mesh name: boxMesh_1
# primitive scorer name: eD
# iX, iY, iZ, value [Gy]
0,0,0,9.163549547304071e-09
0,1,0,8.169350805800647e-09
0,2,0,1.017433710637124e-08
0,3,0,9.297915000025733e-09
0,4,0,9.815668600862376e-09
0,5,0,1.013241514873646e-08
0,6,0,1.069473678413968e-08
0,7,0,1.181377871202118e-08
0,8,0,1.213117804808118e-08
0,9,0,1.113465111629317e-08
0,10,0,1.242149205098436e-08
0,11,0,1.168823758342575e-08
0,12,0,1.379841219266362e-08
0,13,0,1.119213745797464e-08
0,14,0,1.411424967289699e-08
0,15,0,1.420003663029337e-08
0,16,0,1.244038634450302e-08
0,17,0,1.100814641624209e-08
0,18,0,1.156140759277044e-08
0,19,0,1.152040473866884e-08
0,20,0,1.110046485848693e-08
0,21,0,1.053435252414235e-08
0,22,0,1.217130306844366e-08
0,23,0,1.319813831077467e-08
0,24,0,1.360959716587429e-08
0,25,0,1.235759091986246e-08
0,26,0,1.126547986396156e-08
0,27,0,1.138935068378085e-08
0,28,0,1.401717213231037e-08
0,29,0,1.220517342768014e-08
0,30,0,1.101903556527034e-08
0,31,0,1.224322129348209e-08
0,32,0,1.365458257270813e-08
0,33,0,1.117090378309289e-08
0,34,0,1.25687428015458e-08
0,35,0,1.177374869216214e-08
0,36,0,1.218482008041856e-08
0,37,0,1.362577807808141e-08
0,38,0,1.201931723899682e-08
0,39,0,1.518858452718176e-08
0,40,0,1.362508710570616e-08
0,41,0,1.41382597467606e-08
0,42,0,1.501476252151362e-08
0,43,0,1.583382158037097e-08
0,44,0,1.553106799097246e-08
0,45,0,1.309016017811449e-08
0,46,0,1.425697439145206e-08
0,47,0,1.329633724893598e-08
0,48,0,1.189350846446953e-08
0,49,0,1.113233383957787e-08
0,50,0,1.177631652211143e-08
0,51,0,1.175478101019548e-08
0,52,0,1.342404404899008e-08
0,53,0,1.549287405874585e-08
0,54,0,1.430461320082468e-08
0,55,0,1.316470434228346e-08
0,56,0,1.401524961303296e-08
0,57,0,1.285759157095028e-08
0,58,0,1.286619643704139e-08
0,59,0,1.231169456292496e-08
0,60,0,1.316319368623989e-08
0,61,0,1.35663934615795e-08
0,62,0,1.357748337425989e-08
0,63,0,1.457339464982423e-08
0,64,0,1.263966788045931e-08
0,65,0,1.363205375283861e-08
0,66,0,1.337973058943155e-08
0,67,0,1.190501537829834e-08
0,68,0,1.350144173753135e-08
0,69,0,1.291303826680885e-08
0,70,0,1.51713821606891e-08
0,71,0,1.521754787277584e-08
0,72,0,1.401889790297351e-08
0,73,0,1.43260725940084e-08
0,74,0,1.297170195440465e-08
0,75,0,1.514482004800319e-08
0,76,0,1.459829100173199e-08
0,77,0,1.565555600558578e-08
0,78,0,1.805344864497884e-08
0,79,0,1.567815484207323e-08
0,80,0,1.598706067670629e-08
0,81,0,1.456555251341908e-08
0,82,0,1.620377468627237e-08
0,83,0,1.627480305412769e-08
0,84,0,1.532309140633731e-08
0,85,0,1.562094881954596e-08
0,86,0,1.543967945292909e-08
0,87,0,1.724299404838751e-08
0,88,0,1.704483544895942e-08
0,89,0,1.864008069367448e-08
0,90,0,1.702144364679362e-08
0,91,0,1.49343088444521e-08
0,92,0,1.577031375560579e-08
0,93,0,1.748737225408646e-08
0,94,0,1.579898554189109e-08
0,95,0,1.675350039512273e-08
0,96,0,1.749169631087403e-08
0,97,0,1.662983225657586e-08
0,98,0,1.698808199510308e-08
0,99,0,1.778261650309551e-08
0,100,0,1.716963254896259e-08
0,101,0,1.794321006311879e-08
0,102,0,1.751204840195703e-08
0,103,0,1.980723982445358e-08
0,104,0,1.731079862430682e-08
0,105,0,1.712356345448609e-08
0,106,0,1.470924335058546e-08
0,107,0,1.561266506650276e-08
0,108,0,1.558709911010427e-08
0,109,0,1.790219798108801e-08
0,110,0,1.607298644690658e-08
0,111,0,1.909119135331961e-08
0,112,0,2.005926762627972e-08
0,113,0,1.83473684899118e-08
0,114,0,1.927419777331149e-08
0,115,0,1.769853234789784e-08
0,116,0,2.211265342400021e-08
0,117,0,2.091782522009556e-08
0,118,0,2.19844643670659e-08
0,119,0,2.129549073662615e-08
0,120,0,2.160561403594502e-08
0,121,0,1.953547025880883e-08
0,122,0,2.045690847447117e-08
0,123,0,2.058194173384723e-08
0,124,0,1.803952854426716e-08
0,125,0,2.02745847541275e-08
0,126,0,2.208306007934975e-08
0,127,0,2.064883945417235e-08
0,128,0,2.054488191502472e-08
0,129,0,2.120900633932361e-08
0,130,0,1.994582308693652e-08
0,131,0,2.21783709963654e-08
0,132,0,2.067633182740531e-08
0,133,0,2.168907639145042e-08
0,134,0,2.057571131882671e-08
0,135,0,2.134415850369161e-08
0,136,0,2.1554388231479e-08
0,137,0,1.731430250113884e-08
0,138,0,1.924283924410352e-08
0,139,0,2.261052852780861e-08
0,140,0,2.301458207750686e-08
0,141,0,2.292714635388478e-08
0,142,0,2.199334226135551e-08
0,143,0,2.373351070542994e-08
0,144,0,2.243357990624541e-08
0,145,0,2.331787470555851e-08
0,146,0,2.316877921343502e-08
0,147,0,2.056007439998449e-08
0,148,0,2.297394087660573e-08
0,149,0,2.111771940527763e-08
0,150,0,2.186342512452381e-08
0,151,0,2.182418772614853e-08
0,152,0,2.330850226449986e-08
0,153,0,2.47831773742671e-08
0,154,0,2.264953112926502e-08
0,155,0,2.233765512531813e-08
0,156,0,2.032733170508496e-08
0,157,0,2.211025557998878e-08
0,158,0,2.174795269801801e-08
0,159,0,2.117065064646061e-08
0,160,0,2.325908376910398e-08
0,161,0,2.194656829334242e-08
0,162,0,2.320120549023018e-08
0,163,0,2.413142981320462e-08
0,164,0,2.196611152985901e-08
0,165,0,2.402958041440836e-08
0,166,0,2.34734096855954e-08
0,167,0,2.660458767939665e-08
0,168,0,2.498083592884702e-08
0,169,0,2.633573412894521e-08
0,170,0,2.720994869433902e-08
0,171,0,2.613893151443453e-08
0,172,0,2.78501955722394e-08
0,173,0,2.640828109198281e-08
0,174,0,2.807683552966529e-08
0,175,0,2.586568465869787e-08
0,176,0,2.618137617099315e-08
0,177,0,2.677868168253759e-08
0,178,0,2.975728577410824e-08
0,179,0,2.632794970217142e-08
0,180,0,2.661083745630452e-08
0,181,0,2.932885659865103e-08
0,182,0,2.733176580973346e-08
0,183,0,2.851350398359218e-08
0,184,0,2.770346727817165e-08
0,185,0,3.066689843518497e-08
0,186,0,3.077101704717504e-08
0,187,0,2.813197199096483e-08
0,188,0,2.770867796637302e-08
0,189,0,2.882694828330237e-08
