# mesh name: boxMesh_1
# primitive scorer name: eD
# iX, iY, iZ, value [Gy]
0,0,0,8.877680507224797e-09
0,1,0,1.009007734081475e-08
0,2,0,9.979959120038608e-09
0,3,0,8.400429074198253e-09
0,4,0,9.830861694460283e-09
0,5,0,9.796399342991148e-09
0,6,0,9.231070498955206e-09
0,7,0,9.393977391970226e-09
0,8,0,1.044338198808355e-08
0,9,0,1.000431416272132e-08
0,10,0,9.57993449669013e-09
0,11,0,1.000813206006617e-08
0,12,0,9.854395722477021e-09
0,13,0,1.181961629388453e-08
0,14,0,1.083814411343221e-08
0,15,0,1.0255363149737e-08
0,16,0,1.091650621473879e-08
0,17,0,1.194425405830314e-08
0,18,0,9.914559673607856e-09
0,19,0,1.208186528285015e-08
0,20,0,1.229363131126124e-08
0,21,0,1.166135134501173e-08
0,22,0,1.249593582399623e-08
0,23,0,1.132473855859257e-08
0,24,0,1.405193980002128e-08
0,25,0,1.166418485613941e-08
0,26,0,1.302933748609335e-08
0,27,0,1.209250206480697e-08
0,28,0,1.260801839366487e-08
0,29,0,1.200200846623287e-08
0,30,0,1.364196719609084e-08
0,31,0,1.1692772740896e-08
0,32,0,1.198694634202445e-08
0,33,0,1.166009514082917e-08
0,34,0,1.17783386036706e-08
0,35,0,1.118413263383874e-08
0,36,0,1.087099758096522e-08
0,37,0,1.248753509416248e-08
0,38,0,1.24343050868653e-08
0,39,0,9.980908029123035e-09
0,40,0,1.004796191456539e-08
0,41,0,1.262007757516526e-08
0,42,0,1.233844956848597e-08
0,43,0,1.311114685609964e-08
0,44,0,1.275513772368001e-08
0,45,0,1.35891218223917e-08
0,46,0,1.395150651299877e-08
0,47,0,1.172549314617911e-08
0,48,0,1.122401868868995e-08
0,49,0,1.214278595615145e-08
0,50,0,1.350266549861589e-08
0,51,0,1.267696570876019e-08
0,52,0,1.378047953451352e-08
0,53,0,1.329076517224958e-08
0,54,0,1.335187594925628e-08
0,55,0,1.251173710940355e-08
0,56,0,1.326114278591207e-08
0,57,0,1.306280584744223e-08
0,58,0,1.252614717568463e-08
0,59,0,1.183784790182251e-08
0,60,0,1.3257360464715e-08
0,61,0,1.304284580224208e-08
0,62,0,1.305190751936611e-08
0,63,0,1.30236262196765e-08
0,64,0,1.31852170875321e-08
0,65,0,1.483305384179933e-08
0,66,0,1.426094779278972e-08
0,67,0,1.439924223882369e-08
0,68,0,1.527690757856045e-08
0,69,0,1.634388406004629e-08
0,70,0,1.584210002709619e-08
0,71,0,1.425830101269102e-08
0,72,0,1.549427876309376e-08
0,73,0,1.435451357023658e-08
0,74,0,1.66905073086984e-08
0,75,0,1.528117689061953e-08
0,76,0,1.402501389148525e-08
0,77,0,1.712112322838637e-08
0,78,0,1.693806636353016e-08
0,79,0,1.830980273715867e-08
0,80,0,1.754082578242048e-08
0,81,0,1.765027990190697e-08
0,82,0,1.730807172867221e-08
0,83,0,1.502836979495737e-08
0,84,0,1.638106694628267e-08
0,85,0,1.739910959395381e-08
0,86,0,1.72464014140071e-08
0,87,0,1.526260696149746e-08
0,88,0,1.524866377523842e-08
0,89,0,1.556342330598027e-08
0,90,0,1.689559101144032e-08
0,91,0,1.816420563698864e-08
0,92,0,1.574870391088292e-08
0,93,0,1.678133137352101e-08
0,94,0,1.782026736300854e-08
0,95,0,1.687170299174756e-08
0,96,0,1.710763272576649e-08
0,97,0,1.805564751357156e-08
0,98,0,1.848880912469544e-08
0,99,0,1.803276098926398e-08
