# mesh name: boxMesh_1
# primitive scorer name: eD
# iX, iY, iZ, value [Gy]
0,0,0,1.034742193273528e-08
0,1,0,1.002479280159597e-08
0,2,0,8.704783617430889e-09
0,3,0,9.841780636561821e-09
0,4,0,9.15372613737523e-09
0,5,0,1.097360743967421e-08
0,6,0,9.441944003210364e-09
0,7,0,9.216275429066572e-09
0,8,0,8.340904214654071e-09
0,9,0,8.726941761433083e-09
0,10,0,9.247257120178471e-09
0,11,0,7.380004119074889e-09
0,12,0,9.823907985789432e-09
0,13,0,1.156028786511099e-08
0,14,0,1.107320925526075e-08
0,15,0,1.133038985411475e-08
0,16,0,1.036070330244506e-08
0,17,0,8.623151511477448e-09
0,18,0,9.302134413840655e-09
0,19,0,1.063615090281761e-08
0,20,0,8.398245604393178e-09
0,21,0,1.029051548470752e-08
0,22,0,9.294843000780587e-09
0,23,0,9.107645608712433e-09
0,24,0,9.800165530219103e-09
0,25,0,9.385290304024155e-09
0,26,0,1.051241545398042e-08
0,27,0,9.153602348079595e-09
0,28,0,9.517509262868329e-09
0,29,0,9.78511871507707e-09
0,30,0,9.5184592447036e-09
0,31,0,8.950995730324283e-09
0,32,0,8.629265141488601e-09
0,33,0,9.540921714537652e-09
0,34,0,8.405241501250079e-09
0,35,0,8.236073610358485e-09
0,36,0,1.144428474452429e-08
0,37,0,1.111609752413586e-08
0,38,0,1.019685092318484e-08
0,39,0,1.097638455500415e-08
0,40,0,1.025860788462594e-08
0,41,0,1.049347455761178e-08
0,42,0,1.282318730001799e-08
0,43,0,1.221417376270388e-08
0,44,0,1.07678151698573e-08
0,45,0,1.138872517971673e-08
0,46,0,1.099595877745492e-08
0,47,0,1.194671273771116e-08
0,48,0,1.18610970249632e-08
0,49,0,1.352654003379794e-08
0,50,0,1.22123094109028e-08
0,51,0,1.105297099454708e-08
0,52,0,1.0689107409233e-08
0,53,0,1.157020252717673e-08
0,54,0,1.216810845975609e-08
0,55,0,1.18451742288474e-08
0,56,0,1.176604880805837e-08
0,57,0,9.591120837382688e-09
0,58,0,1.052407373668706e-08
0,59,0,1.184284503824924e-08
0,60,0,1.147922575578296e-08
0,61,0,1.157691851600314e-08
0,62,0,1.046295350164981e-08
0,63,0,1.076659760375301e-08
0,64,0,1.181213588864865e-08
0,65,0,1.19921823198989e-08
0,66,0,1.093806436316362e-08
0,67,0,1.118540022313946e-08
0,68,0,1.1214191657644e-08
0,69,0,1.265653299831461e-08
0,70,0,1.137056535465051e-08
0,71,0,1.163563937418437e-08
0,72,0,1.208564481898691e-08
0,73,0,1.134490762638847e-08
0,74,0,1.23832934984949e-08
0,75,0,1.412663356690577e-08
0,76,0,1.280593738716095e-08
0,77,0,1.328718517734679e-08
0,78,0,1.312661528412469e-08
0,79,0,1.156874352120877e-08
0,80,0,1.221926170805195e-08
0,81,0,1.338903858433978e-08
0,82,0,1.585451835566323e-08
0,83,0,1.466477665762576e-08
0,84,0,1.438420604540909e-08
0,85,0,1.468982784157904e-08
0,86,0,1.556500537817716e-08
0,87,0,1.580863239386001e-08
0,88,0,1.638863998094446e-08
0,89,0,1.511449193009744e-08
0,90,0,1.566009804490092e-08
0,91,0,1.718190624536931e-08
0,92,0,1.623739593037971e-08
0,93,0,1.536471033820135e-08
0,94,0,1.677979800571266e-08
0,95,0,1.343482672534154e-08
0,96,0,1.304673841936846e-08
0,97,0,1.501886511615103e-08
0,98,0,1.547216122862902e-08
0,99,0,1.509747072430564e-08
0,100,0,1.496560238761649e-08
0,101,0,1.477805008327854e-08
0,102,0,1.52494720766353e-08
0,103,0,1.500187234835881e-08
0,104,0,1.663080768785969e-08
0,105,0,1.734798038878761e-08
0,106,0,1.750158494524116e-08
0,107,0,1.566162017480085e-08
0,108,0,1.416666074511803e-08
0,109,0,1.493417899656427e-08
0,110,0,1.518314601211935e-08
0,111,0,1.56401487676939e-08
0,112,0,1.585888393050071e-08
0,113,0,1.582269580843255e-08
0,114,0,1.399136633805229e-08
0,115,0,1.514754640282307e-08
0,116,0,1.566346568986036e-08
0,117,0,1.489112595638384e-08
0,118,0,1.800642001271161e-08
0,119,0,1.817675247982194e-08
0,120,0,1.842161434260937e-08
0,121,0,1.782664576958361e-08
0,122,0,1.839781367590802e-08
0,123,0,1.763708772577018e-08
0,124,0,1.914830599038841e-08
0,125,0,1.626954901760602e-08
0,126,0,1.624023477507672e-08
0,127,0,1.664651562435138e-08
0,128,0,1.796265946788019e-08
0,129,0,1.710182206241912e-08
0,130,0,1.72477307185667e-08
0,131,0,1.954343199052483e-08
0,132,0,1.747736479535592e-08
0,133,0,1.680519421026772e-08
0,134,0,1.751276672948531e-08
0,135,0,1.624175937983651e-08
0,136,0,1.869773251773807e-08
0,137,0,1.750203743034769e-08
0,138,0,1.71591468113266e-08
0,139,0,1.80797749429672e-08
0,140,0,1.896802988871073e-08
0,141,0,1.867532623123312e-08
0,142,0,1.949678726750944e-08
0,143,0,2.106130782363001e-08
0,144,0,2.061435586480416e-08
0,145,0,2.014878979448967e-08
0,146,0,1.973280220467184e-08
0,147,0,1.889534566202123e-08
0,148,0,1.935984579087879e-08
0,149,0,2.112272356829142e-08
0,150,0,2.081013085112014e-08
0,151,0,2.215163417340704e-08
0,152,0,2.061681630297687e-08
0,153,0,2.05915290361582e-08
