# mesh name: boxMesh_1
# primitive scorer name: eD
# iX, iY, iZ, value [Gy]
0,0,0,1.085993887532566e-08
0,1,0,1.282039763809593e-08
0,2,0,1.326106382151783e-08
0,3,0,1.364779624568546e-08
0,4,0,1.411887593328707e-08
0,5,0,1.461425338041681e-08
0,6,0,1.543922904601526e-08
0,7,0,1.481856278343681e-08
0,8,0,1.389980013324392e-08
0,9,0,1.365960273653146e-08
0,10,0,1.365884782109873e-08
0,11,0,1.358436920757173e-08
0,12,0,1.56001827472757e-08
0,13,0,1.443224574589889e-08
0,14,0,1.431310537022215e-08
0,15,0,1.277194631218725e-08
0,16,0,1.279871996998874e-08
0,17,0,1.179923671019822e-08
0,18,0,1.153226776059008e-08
0,19,0,1.396840654345332e-08
0,20,0,1.275113392496911e-08
0,21,0,1.376161238412346e-08
0,22,0,1.477573397214673e-08
0,23,0,1.472176526461586e-08
0,24,0,1.377854595989364e-08
0,25,0,1.629783312963882e-08
0,26,0,1.586058384393679e-08
0,27,0,1.708590361766539e-08
0,28,0,1.394779602092189e-08
0,29,0,1.404176017803453e-08
0,30,0,1.562010506884577e-08
0,31,0,1.614896777183764e-08
0,32,0,1.352138919426343e-08
0,33,0,1.483781563587523e-08
0,34,0,1.661594359166268e-08
0,35,0,1.710293978036958e-08
0,36,0,1.745677184088114e-08
0,37,0,1.549925773337393e-08
0,38,0,1.875772556116882e-08
0,39,0,1.578241865260893e-08
0,40,0,1.675251322208121e-08
0,41,0,1.592939497093745e-08
0,42,0,1.753715546958812e-08
0,43,0,1.728108215815314e-08
0,44,0,1.524440886608776e-08
0,45,0,1.74798984851121e-08
0,46,0,1.545846985197044e-08
0,47,0,1.558161885813079e-08
0,48,0,1.661320620738012e-08
0,49,0,1.780794736391689e-08
0,50,0,1.603250972447544e-08
0,51,0,1.646051753987937e-08
0,52,0,1.55173612676048e-08
0,53,0,1.505818314839463e-08
0,54,0,1.920780682960498e-08
0,55,0,1.697614851574953e-08
0,56,0,1.670200377905858e-08
0,57,0,1.805455256391414e-08
0,58,0,1.819179971628433e-08
0,59,0,1.932566477007522e-08
0,60,0,1.744808936107909e-08
0,61,0,1.550790665676698e-08
0,62,0,1.823228460754078e-08
0,63,0,1.620624783010911e-08
0,64,0,1.566193876103117e-08
0,65,0,1.689703130061889e-08
0,66,0,1.528182235861119e-08
0,67,0,1.65133329281669e-08
0,68,0,1.696090616553724e-08
0,69,0,1.694023787139471e-08
0,70,0,1.83715180902244e-08
0,71,0,2.033523744040785e-08
0,72,0,1.78914336425837e-08
0,73,0,1.693266782596945e-08
0,74,0,1.953350566392405e-08
0,75,0,1.90468608832023e-08
0,76,0,1.674447012426779e-08
0,77,0,1.784869368297779e-08
0,78,0,1.821486139554313e-08
0,79,0,1.962546885190411e-08
0,80,0,1.754749232381946e-08
0,81,0,1.837011163496683e-08
0,82,0,1.787779042133049e-08
0,83,0,1.991590816215527e-08
0,84,0,1.590929143678422e-08
0,85,0,1.941138158881582e-08
0,86,0,1.852491209742313e-08
0,87,0,1.870834654615228e-08
0,88,0,2.072673094514769e-08
0,89,0,2.012828988246554e-08
0,90,0,2.008067129256829e-08
0,91,0,2.166916885207904e-08
0,92,0,2.230057028513298e-08
0,93,0,2.120838207207707e-08
0,94,0,2.237744164613113e-08
0,95,0,2.155483429913021e-08
0,96,0,2.491480952078956e-08
0,97,0,2.672529289333353e-08
0,98,0,2.295751676578601e-08
0,99,0,2.07875944145423e-08
0,100,0,1.970804802924027e-08
0,101,0,2.017663167298152e-08
0,102,0,2.136155547243335e-08
0,103,0,2.307172932608958e-08
0,104,0,2.36691139298429e-08
0,105,0,2.480380750418872e-08
0,106,0,2.325028714044058e-08
0,107,0,2.309917162313563e-08
0,108,0,2.203377899090494e-08
0,109,0,2.179207149801772e-08
0,110,0,2.438735075952991e-08
0,111,0,2.581105555007235e-08
0,112,0,2.464613320287085e-08
0,113,0,2.220023233978134e-08
0,114,0,2.270586776547715e-08
0,115,0,2.508892228941681e-08
0,116,0,2.497772564616982e-08
0,117,0,2.50876814736729e-08
0,118,0,2.579946885952957e-08
0,119,0,2.323295082651186e-08
0,120,0,2.193206493524139e-08
0,121,0,2.536632330228767e-08
0,122,0,2.603404890222883e-08
0,123,0,2.817631249744687e-08
0,124,0,2.7945464848249e-08
0,125,0,2.739050954194833e-08
0,126,0,2.754420020525947e-08
0,127,0,2.709421427320806e-08
0,128,0,2.78379955657974e-08
0,129,0,2.571173999557095e-08
0,130,0,2.691180521413974e-08
0,131,0,2.676245314084628e-08
0,132,0,2.739192354171763e-08
0,133,0,2.658955055053751e-08
0,134,0,2.67783413916211e-08
0,135,0,2.439465227230226e-08
0,136,0,2.490321180649305e-08
0,137,0,2.704560607599458e-08
0,138,0,2.900133683762426e-08
0,139,0,2.859078779368131e-08
0,140,0,2.839087307272932e-08
0,141,0,2.734832129669209e-08
0,142,0,2.868342263921563e-08
0,143,0,2.806386542019528e-08
0,144,0,2.594549659940675e-08
0,145,0,2.434240729934361e-08
0,146,0,2.721208046919919e-08
0,147,0,2.848492710624196e-08
0,148,0,2.640964340310164e-08
0,149,0,2.800695992172795e-08
0,150,0,2.826402401389324e-08
0,151,0,2.833036177191156e-08
0,152,0,2.742664825903744e-08
0,153,0,2.69975146851566e-08
0,154,0,2.81388487394657e-08
0,155,0,2.916622722664679e-08
