# mesh name: boxMesh_1
# primitive scorer name: eD
# iX, iY, iZ, value [Gy]
0,0,0,1.083608514273064e-08
0,1,0,1.173970845178273e-08
0,2,0,1.276142190865684e-08
0,3,0,1.218164638383953e-08
0,4,0,1.162602521154492e-08
0,5,0,1.020819313872009e-08
0,6,0,1.163364354913892e-08
0,7,0,1.553472051725456e-08
0,8,0,1.503946963594537e-08
0,9,0,1.180158123497231e-08
0,10,0,1.19470146321526e-08
0,11,0,1.285694173985094e-08
0,12,0,1.316897374517678e-08
0,13,0,1.396326917324915e-08
0,14,0,1.439655632687735e-08
0,15,0,1.256596046529225e-08
0,16,0,1.167768552587241e-08
0,17,0,1.6019000687843e-08
0,18,0,1.558236135697705e-08
0,19,0,1.351756377397439e-08
0,20,0,1.446098486791503e-08
0,21,0,1.372787210805724e-08
0,22,0,1.3944228848094e-08
0,23,0,1.376331503343323e-08
0,24,0,1.761635306440326e-08
0,25,0,1.453959336001984e-08
0,26,0,1.541447012952225e-08
0,27,0,1.53360628891629e-08
0,28,0,1.416237835874078e-08
0,29,0,1.33033346852292e-08
0,30,0,1.606150104867582e-08
0,31,0,1.39825337710856e-08
0,32,0,1.405127090962951e-08
0,33,0,1.57996002044176e-08
0,34,0,1.477352945750996e-08
0,35,0,1.495617870457395e-08
0,36,0,1.812532333947989e-08
0,37,0,1.444730223053478e-08
0,38,0,1.568987468805329e-08
0,39,0,1.639181635200243e-08
0,40,0,1.58257911146869e-08
0,41,0,1.439023311540028e-08
0,42,0,1.591821975908493e-08
0,43,0,1.646929191740486e-08
0,44,0,1.762927250927976e-08
0,45,0,1.749468384116732e-08
0,46,0,1.924802219596394e-08
0,47,0,1.625027752024759e-08
0,48,0,1.67690992887368e-08
0,49,0,1.768035041107927e-08
0,50,0,1.764321021429542e-08
0,51,0,1.729838350148956e-08
0,52,0,1.818883704354684e-08
0,53,0,1.939887861574438e-08
0,54,0,1.572928265842536e-08
0,55,0,1.614180905119236e-08
0,56,0,1.697254279167925e-08
0,57,0,1.583698881559021e-08
0,58,0,1.935272149150422e-08
0,59,0,1.820259191517827e-08
0,60,0,1.660210089235414e-08
0,61,0,1.708962924415635e-08
0,62,0,1.567017052391768e-08
0,63,0,1.735593384192309e-08
0,64,0,1.78345024159283e-08
0,65,0,1.832155010215302e-08
0,66,0,1.593717096234002e-08
0,67,0,1.599885269453186e-08
0,68,0,1.700452241048772e-08
0,69,0,1.727518055782732e-08
0,70,0,1.763823071105851e-08
0,71,0,1.791114639770732e-08
0,72,0,1.738717057169698e-08
0,73,0,1.707268023035786e-08
0,74,0,1.937583703793157e-08
0,75,0,1.692771026669216e-08
0,76,0,2.069186175506572e-08
0,77,0,2.163461701092423e-08
0,78,0,2.143808119604161e-08
0,79,0,2.267747578077181e-08
0,80,0,2.073483124046432e-08
0,81,0,1.950238386604965e-08
0,82,0,1.889140335102439e-08
0,83,0,1.942718524856087e-08
0,84,0,1.706801976054231e-08
0,85,0,1.830864437857851e-08
0,86,0,2.120803015179344e-08
0,87,0,2.406380798619699e-08
0,88,0,2.05833770914497e-08
0,89,0,2.049845199314237e-08
0,90,0,2.109634236597585e-08
0,91,0,2.146058278500347e-08
0,92,0,1.99157595415543e-08
0,93,0,1.969569211552392e-08
0,94,0,2.434810628253496e-08
0,95,0,2.215817411293831e-08
0,96,0,2.090139176988533e-08
0,97,0,2.057397539707142e-08
0,98,0,2.367608328075514e-08
0,99,0,2.112278854674305e-08
0,100,0,2.170943074512978e-08
0,101,0,2.186005542705584e-08
0,102,0,2.344046791241913e-08
0,103,0,2.070695179404141e-08
0,104,0,2.112564687379835e-08
0,105,0,2.257113816977994e-08
0,106,0,2.223102415737462e-08
0,107,0,2.435762596281911e-08
0,108,0,2.629818335308195e-08
0,109,0,2.529048705909275e-08
0,110,0,2.439282998479106e-08
0,111,0,2.476415155009283e-08
0,112,0,2.274756478565594e-08
0,113,0,2.407764065898169e-08
0,114,0,2.258714447178244e-08
0,115,0,2.427969773180559e-08
0,116,0,2.637907183695173e-08
0,117,0,2.585546899717838e-08
0,118,0,2.445240079084233e-08
0,119,0,2.590532143660213e-08
0,120,0,2.423662768568404e-08
0,121,0,2.474720434070137e-08
0,122,0,2.659879094242717e-08
0,123,0,2.333542070799543e-08
0,124,0,2.201093180741707e-08
0,125,0,2.296819644931482e-08
0,126,0,2.373254273287437e-08
0,127,0,2.327543964089466e-08
0,128,0,2.614637254454342e-08
0,129,0,2.605685699856419e-08
0,130,0,2.366117701884168e-08
0,131,0,2.529370446153052e-08
0,132,0,2.451045927875754e-08
0,133,0,2.628488257351301e-08
0,134,0,2.548858067576067e-08
0,135,0,2.7654229344492e-08
0,136,0,2.723091648822446e-08
0,137,0,2.903690704426305e-08
0,138,0,2.843550828240737e-08
0,139,0,2.535292992895271e-08
0,140,0,2.504470259485565e-08
0,141,0,2.387401220445911e-08
0,142,0,2.651793785639861e-08
0,143,0,2.63392402130707e-08
0,144,0,2.809010378525377e-08
0,145,0,2.754576853080413e-08
0,146,0,2.700398928668734e-08
0,147,0,2.637603972380684e-08
0,148,0,2.410563165009694e-08
